"SECTOR","FUNDS","UNITS_EXP","COU","YEAR","Unit Code","PowerCode Code","Reference Period Code","Value","Flag Codes"
"TIM","TOTAL_F","DF6","AUS","1981","USD","6","2010",3381.358,
"TIM","TOTAL_F","DF6","AUS","1984","USD","6","2010",4128.636,
"TIM","TOTAL_F","DF6","AUS","1986","USD","6","2010",5075.314,
"TIM","TOTAL_F","DF6","AUS","1987","USD","6","2010",5178.294,
"TIM","TOTAL_F","DF6","AUS","1988","USD","6","2010",5500.043,
"TIM","TOTAL_F","DF6","AUS","1990","USD","6","2010",6141.982,
"TIM","TOTAL_F","DF6","AUS","1992","USD","6","2010",7447.283,
"TIM","TOTAL_F","DF6","AUS","1994","USD","6","2010",8308.058,
"TIM","TOTAL_F","DF6","AUS","1996","USD","6","2010",9412.035,
"TIM","TOTAL_F","DF6","AUS","1998","USD","6","2010",9394.897,
"TIM","TOTAL_F","DF6","AUS","2000","USD","6","2010",10218.948,
"TIM","TOTAL_F","DF6","AUS","2002","USD","6","2010",12219.081,
"TIM","TOTAL_F","DF6","AUS","2004","USD","6","2010",13788.118,
"TIM","TOTAL_F","DF6","AUS","2006","USD","6","2010",17048.965,
"TIM","TOTAL_F","DF6","AUS","2008","USD","6","2010",20198.604,
"TIM","TOTAL_F","DF6","AUS","2010","USD","6","2010",20572.872,"c"
"TIM","TOTAL_F","DF6","AUS","2011","USD","6","2010",20647.633,"c"
"TIM","TOTAL_F","DF6","AUS","2013","USD","6","2010",21551.911,"c"
"TIM","TOTAL_F","DF6","AUT","1981","USD","6","2010",2035.421,
"TIM","TOTAL_F","DF6","AUT","1982","USD","6","2010",2163.19,"c"
"TIM","TOTAL_F","DF6","AUT","1983","USD","6","2010",2245.502,"c"
"TIM","TOTAL_F","DF6","AUT","1984","USD","6","2010",2345.001,"c"
"TIM","TOTAL_F","DF6","AUT","1985","USD","6","2010",2407.637,
"TIM","TOTAL_F","DF6","AUT","1986","USD","6","2010",2544.063,"c"
"TIM","TOTAL_F","DF6","AUT","1987","USD","6","2010",2594.353,"c"
"TIM","TOTAL_F","DF6","AUT","1988","USD","6","2010",2766.208,"c"
"TIM","TOTAL_F","DF6","AUT","1989","USD","6","2010",2919.143,
"TIM","TOTAL_F","DF6","AUT","1990","USD","6","2010",3154.232,"c"
"TIM","TOTAL_F","DF6","AUT","1991","USD","6","2010",3448.39,"c"
"TIM","TOTAL_F","DF6","AUT","1992","USD","6","2010",3488.832,"c"
"TIM","TOTAL_F","DF6","AUT","1993","USD","6","2010",3548.928,
"TIM","TOTAL_F","DF6","AUT","1994","USD","6","2010",3833.366,"c"
"TIM","TOTAL_F","DF6","AUT","1995","USD","6","2010",3987.884,"c"
"TIM","TOTAL_F","DF6","AUT","1996","USD","6","2010",4218.973,"c"
"TIM","TOTAL_F","DF6","AUT","1997","USD","6","2010",4514.056,"c"
"TIM","TOTAL_F","DF6","AUT","1998","USD","6","2010",4893.425,
"TIM","TOTAL_F","DF6","AUT","1999","USD","6","2010",5399.502,"c"
"TIM","TOTAL_F","DF6","AUT","2000","USD","6","2010",5703.196,"c"
"TIM","TOTAL_F","DF6","AUT","2001","USD","6","2010",6105.489,"c"
"TIM","TOTAL_F","DF6","AUT","2002","USD","6","2010",6436.511,
"TIM","TOTAL_F","DF6","AUT","2003","USD","6","2010",6838.431,"c"
"TIM","TOTAL_F","DF6","AUT","2004","USD","6","2010",6994.492,
"TIM","TOTAL_F","DF6","AUT","2005","USD","6","2010",7832.972,"c"
"TIM","TOTAL_F","DF6","AUT","2006","USD","6","2010",8054.377,
"TIM","TOTAL_F","DF6","AUT","2007","USD","6","2010",8561.676,
"TIM","TOTAL_F","DF6","AUT","2008","USD","6","2010",9241.607,"c"
"TIM","TOTAL_F","DF6","AUT","2009","USD","6","2010",8986.81,
"TIM","TOTAL_F","DF6","AUT","2010","USD","6","2010",9595.679,"c"
"TIM","TOTAL_F","DF6","AUT","2011","USD","6","2010",9662.589,
"TIM","TOTAL_F","DF6","AUT","2012","USD","6","2010",10632.026,"c"
"TIM","TOTAL_F","DF6","AUT","2013","USD","6","2010",10785.679,
"TIM","TOTAL_F","DF6","AUT","2014","USD","6","2010",11181.503,"c"
"TIM","TOTAL_F","DF6","AUT","2015","USD","6","2010",11348.576,"p; c"
"TIM","TOTAL_F","DF6","AUT","2016","USD","6","2010",11511.787,"p; b"
"TIM","TOTAL_F","DF6","BEL","1983","USD","6","2010",3668.832,"a"
"TIM","TOTAL_F","DF6","BEL","1984","USD","6","2010",3789.23,
"TIM","TOTAL_F","DF6","BEL","1985","USD","6","2010",3979.909,
"TIM","TOTAL_F","DF6","BEL","1986","USD","6","2010",4060.598,
"TIM","TOTAL_F","DF6","BEL","1987","USD","6","2010",4187.003,"m"
"TIM","TOTAL_F","DF6","BEL","1988","USD","6","2010",4260.404,"m"
"TIM","TOTAL_F","DF6","BEL","1989","USD","6","2010",4563.067,"a; c"
"TIM","TOTAL_F","DF6","BEL","1991","USD","6","2010",4719.577,"c"
"TIM","TOTAL_F","DF6","BEL","1993","USD","6","2010",4982.697,"a"
"TIM","TOTAL_F","DF6","BEL","1994","USD","6","2010",5113.411,
"TIM","TOTAL_F","DF6","BEL","1995","USD","6","2010",5299.887,
"TIM","TOTAL_F","DF6","BEL","1996","USD","6","2010",5683.759,
"TIM","TOTAL_F","DF6","BEL","1997","USD","6","2010",6116.602,
"TIM","TOTAL_F","DF6","BEL","1998","USD","6","2010",6337.746,
"TIM","TOTAL_F","DF6","BEL","1999","USD","6","2010",6804.913,
"TIM","TOTAL_F","DF6","BEL","2000","USD","6","2010",7170.357,
"TIM","TOTAL_F","DF6","BEL","2001","USD","6","2010",7602.029,
"TIM","TOTAL_F","DF6","BEL","2002","USD","6","2010",7236.201,
"TIM","TOTAL_F","DF6","BEL","2003","USD","6","2010",7065.097,
"TIM","TOTAL_F","DF6","BEL","2004","USD","6","2010",7230.538,
"TIM","TOTAL_F","DF6","BEL","2005","USD","6","2010",7273.148,
"TIM","TOTAL_F","DF6","BEL","2006","USD","6","2010",7588.577,
"TIM","TOTAL_F","DF6","BEL","2007","USD","6","2010",7975.53,
"TIM","TOTAL_F","DF6","BEL","2008","USD","6","2010",8383.745,
"TIM","TOTAL_F","DF6","BEL","2009","USD","6","2010",8452.899,
"TIM","TOTAL_F","DF6","BEL","2010","USD","6","2010",8966.801,
"TIM","TOTAL_F","DF6","BEL","2011","USD","6","2010",9593.159,
"TIM","TOTAL_F","DF6","BEL","2012","USD","6","2010",10528.279,
"TIM","TOTAL_F","DF6","BEL","2013","USD","6","2010",10853.988,
"TIM","TOTAL_F","DF6","BEL","2014","USD","6","2010",11154.658,"c"
"TIM","TOTAL_F","DF6","BEL","2015","USD","6","2010",11280.161,"p"
"TIM","TOTAL_F","DF6","CAN","1981","USD","6","2010",8204.324,
"TIM","TOTAL_F","DF6","CAN","1982","USD","6","2010",8874.987,
"TIM","TOTAL_F","DF6","CAN","1983","USD","6","2010",8903.173,
"TIM","TOTAL_F","DF6","CAN","1984","USD","6","2010",9674.164,
"TIM","TOTAL_F","DF6","CAN","1985","USD","6","2010",10414.398,
"TIM","TOTAL_F","DF6","CAN","1986","USD","6","2010",10922.957,
"TIM","TOTAL_F","DF6","CAN","1987","USD","6","2010",10992.598,
"TIM","TOTAL_F","DF6","CAN","1988","USD","6","2010",11334.284,"a"
"TIM","TOTAL_F","DF6","CAN","1989","USD","6","2010",12153.181,
"TIM","TOTAL_F","DF6","CAN","1990","USD","6","2010",12665.649,
"TIM","TOTAL_F","DF6","CAN","1991","USD","6","2010",12896.193,
"TIM","TOTAL_F","DF6","CAN","1992","USD","6","2010",13375.497,
"TIM","TOTAL_F","DF6","CAN","1993","USD","6","2010",14188.658,
"TIM","TOTAL_F","DF6","CAN","1994","USD","6","2010",15312.047,
"TIM","TOTAL_F","DF6","CAN","1995","USD","6","2010",15435.941,
"TIM","TOTAL_F","DF6","CAN","1996","USD","6","2010",15239.659,
"TIM","TOTAL_F","DF6","CAN","1997","USD","6","2010",15961.978,
"TIM","TOTAL_F","DF6","CAN","1998","USD","6","2010",17577.241,
"TIM","TOTAL_F","DF6","CAN","1999","USD","6","2010",18909.611,
"TIM","TOTAL_F","DF6","CAN","2000","USD","6","2010",21122.258,
"TIM","TOTAL_F","DF6","CAN","2001","USD","6","2010",23382.508,
"TIM","TOTAL_F","DF6","CAN","2002","USD","6","2010",23497.493,
"TIM","TOTAL_F","DF6","CAN","2003","USD","6","2010",23873.303,
"TIM","TOTAL_F","DF6","CAN","2004","USD","6","2010",24976.191,
"TIM","TOTAL_F","DF6","CAN","2005","USD","6","2010",25433.99,
"TIM","TOTAL_F","DF6","CAN","2006","USD","6","2010",25720.248,
"TIM","TOTAL_F","DF6","CAN","2007","USD","6","2010",25709.918,
"TIM","TOTAL_F","DF6","CAN","2008","USD","6","2010",25311.714,
"TIM","TOTAL_F","DF6","CAN","2009","USD","6","2010",25382.062,
"TIM","TOTAL_F","DF6","CAN","2010","USD","6","2010",25021.817,
"TIM","TOTAL_F","DF6","CAN","2011","USD","6","2010",25250.567,
"TIM","TOTAL_F","DF6","CAN","2012","USD","6","2010",25630.004,"a"
"TIM","TOTAL_F","DF6","CAN","2013","USD","6","2010",24663.105,
"TIM","TOTAL_F","DF6","CAN","2014","USD","6","2010",24092.804,"p"
"TIM","TOTAL_F","DF6","CZE","1991","USD","6","2010",3112.559,"d; t"
"TIM","TOTAL_F","DF6","CZE","1992","USD","6","2010",2640.564,"d; t"
"TIM","TOTAL_F","DF6","CZE","1993","USD","6","2010",1854.182,"d; t"
"TIM","TOTAL_F","DF6","CZE","1994","USD","6","2010",1739.301,"d; t"
"TIM","TOTAL_F","DF6","CZE","1995","USD","6","2010",1716.854,"a"
"TIM","TOTAL_F","DF6","CZE","1996","USD","6","2010",1815.411,
"TIM","TOTAL_F","DF6","CZE","1997","USD","6","2010",2003.864,
"TIM","TOTAL_F","DF6","CZE","1998","USD","6","2010",2137.798,
"TIM","TOTAL_F","DF6","CZE","1999","USD","6","2010",2147.738,
"TIM","TOTAL_F","DF6","CZE","2000","USD","6","2010",2365.924,
"TIM","TOTAL_F","DF6","CZE","2001","USD","6","2010",2414.954,
"TIM","TOTAL_F","DF6","CZE","2002","USD","6","2010",2452.839,
"TIM","TOTAL_F","DF6","CZE","2003","USD","6","2010",2647.625,
"TIM","TOTAL_F","DF6","CZE","2004","USD","6","2010",2769.434,
"TIM","TOTAL_F","DF6","CZE","2005","USD","6","2010",3008.124,
"TIM","TOTAL_F","DF6","CZE","2006","USD","6","2010",3387.637,
"TIM","TOTAL_F","DF6","CZE","2007","USD","6","2010",3781.765,
"TIM","TOTAL_F","DF6","CZE","2008","USD","6","2010",3696.602,
"TIM","TOTAL_F","DF6","CZE","2009","USD","6","2010",3673.907,
"TIM","TOTAL_F","DF6","CZE","2010","USD","6","2010",3881.782,
"TIM","TOTAL_F","DF6","CZE","2011","USD","6","2010",4597.462,
"TIM","TOTAL_F","DF6","CZE","2012","USD","6","2010",5225.003,
"TIM","TOTAL_F","DF6","CZE","2013","USD","6","2010",5542.288,
"TIM","TOTAL_F","DF6","CZE","2014","USD","6","2010",5911.871,
"TIM","TOTAL_F","DF6","CZE","2015","USD","6","2010",6098.015,"p"
"TIM","TOTAL_F","DF6","DNK","1981","USD","6","2010",1393.031,
"TIM","TOTAL_F","DF6","DNK","1982","USD","6","2010",1498.01,
"TIM","TOTAL_F","DF6","DNK","1983","USD","6","2010",1606.995,
"TIM","TOTAL_F","DF6","DNK","1984","USD","6","2010",1715.366,
"TIM","TOTAL_F","DF6","DNK","1985","USD","6","2010",1834.644,
"TIM","TOTAL_F","DF6","DNK","1986","USD","6","2010",2054.446,
"TIM","TOTAL_F","DF6","DNK","1987","USD","6","2010",2210.436,
"TIM","TOTAL_F","DF6","DNK","1988","USD","6","2010",2336.358,
"TIM","TOTAL_F","DF6","DNK","1989","USD","6","2010",2425.518,
"TIM","TOTAL_F","DF6","DNK","1990","USD","6","2010",2583.46,
"TIM","TOTAL_F","DF6","DNK","1991","USD","6","2010",2730.311,
"TIM","TOTAL_F","DF6","DNK","1992","USD","6","2010",2837.653,
"TIM","TOTAL_F","DF6","DNK","1993","USD","6","2010",2972.422,
"TIM","TOTAL_F","DF6","DNK","1995","USD","6","2010",3413.885,
"TIM","TOTAL_F","DF6","DNK","1996","USD","6","2010",3547.525,"c"
"TIM","TOTAL_F","DF6","DNK","1997","USD","6","2010",3830.426,
"TIM","TOTAL_F","DF6","DNK","1998","USD","6","2010",4157.977,"c"
"TIM","TOTAL_F","DF6","DNK","1999","USD","6","2010",4539.697,
"TIM","TOTAL_F","DF6","DNK","2001","USD","6","2010",5188.29,
"TIM","TOTAL_F","DF6","DNK","2002","USD","6","2010",5474.338,
"TIM","TOTAL_F","DF6","DNK","2003","USD","6","2010",5651.91,
"TIM","TOTAL_F","DF6","DNK","2004","USD","6","2010",5590.831,
"TIM","TOTAL_F","DF6","DNK","2005","USD","6","2010",5660.475,
"TIM","TOTAL_F","DF6","DNK","2006","USD","6","2010",5905.634,
"TIM","TOTAL_F","DF6","DNK","2007","USD","6","2010",6238.103,"a"
"TIM","TOTAL_F","DF6","DNK","2008","USD","6","2010",6842.823,
"TIM","TOTAL_F","DF6","DNK","2009","USD","6","2010",7167.964,
"TIM","TOTAL_F","DF6","DNK","2010","USD","6","2010",6972.063,
"TIM","TOTAL_F","DF6","DNK","2011","USD","6","2010",7132.076,
"TIM","TOTAL_F","DF6","DNK","2012","USD","6","2010",7237.068,
"TIM","TOTAL_F","DF6","DNK","2013","USD","6","2010",7278.236,
"TIM","TOTAL_F","DF6","DNK","2014","USD","6","2010",7274.002,
"TIM","TOTAL_F","DF6","DNK","2015","USD","6","2010",7489.008,"p"
"TIM","TOTAL_F","DF6","FIN","1981","USD","6","2010",1195.555,"a"
"TIM","TOTAL_F","DF6","FIN","1983","USD","6","2010",1443.301,
"TIM","TOTAL_F","DF6","FIN","1984","USD","6","2010",1637.965,
"TIM","TOTAL_F","DF6","FIN","1985","USD","6","2010",1795.54,"c"
"TIM","TOTAL_F","DF6","FIN","1986","USD","6","2010",1946.169,
"TIM","TOTAL_F","DF6","FIN","1987","USD","6","2010",2126.522,
"TIM","TOTAL_F","DF6","FIN","1988","USD","6","2010",2278.096,"c"
"TIM","TOTAL_F","DF6","FIN","1989","USD","6","2010",2436.129,
"TIM","TOTAL_F","DF6","FIN","1990","USD","6","2010",2553.677,"c"
"TIM","TOTAL_F","DF6","FIN","1991","USD","6","2010",2598.273,"a"
"TIM","TOTAL_F","DF6","FIN","1992","USD","6","2010",2629.277,"c"
"TIM","TOTAL_F","DF6","FIN","1993","USD","6","2010",2654.57,
"TIM","TOTAL_F","DF6","FIN","1994","USD","6","2010",2915.093,
"TIM","TOTAL_F","DF6","FIN","1995","USD","6","2010",3026.219,
"TIM","TOTAL_F","DF6","FIN","1996","USD","6","2010",3491.167,"c"
"TIM","TOTAL_F","DF6","FIN","1997","USD","6","2010",3966.641,
"TIM","TOTAL_F","DF6","FIN","1998","USD","6","2010",4442.374,
"TIM","TOTAL_F","DF6","FIN","1999","USD","6","2010",5088.49,
"TIM","TOTAL_F","DF6","FIN","2000","USD","6","2010",5708.813,
"TIM","TOTAL_F","DF6","FIN","2001","USD","6","2010",5770.007,
"TIM","TOTAL_F","DF6","FIN","2002","USD","6","2010",5976.034,
"TIM","TOTAL_F","DF6","FIN","2003","USD","6","2010",6178.91,
"TIM","TOTAL_F","DF6","FIN","2004","USD","6","2010",6446.391,
"TIM","TOTAL_F","DF6","FIN","2005","USD","6","2010",6655.229,
"TIM","TOTAL_F","DF6","FIN","2006","USD","6","2010",6941.445,
"TIM","TOTAL_F","DF6","FIN","2007","USD","6","2010",7319.177,
"TIM","TOTAL_F","DF6","FIN","2008","USD","6","2010",7815.491,
"TIM","TOTAL_F","DF6","FIN","2009","USD","6","2010",7576.99,
"TIM","TOTAL_F","DF6","FIN","2010","USD","6","2010",7756.142,
"TIM","TOTAL_F","DF6","FIN","2011","USD","6","2010",7769.429,
"TIM","TOTAL_F","DF6","FIN","2012","USD","6","2010",7197.001,
"TIM","TOTAL_F","DF6","FIN","2013","USD","6","2010",6866.111,
"TIM","TOTAL_F","DF6","FIN","2014","USD","6","2010",6576.511,
"TIM","TOTAL_F","DF6","FIN","2015","USD","6","2010",6032.654,
"TIM","TOTAL_F","DF6","FRA","1981","USD","6","2010",24846.64,"a"
"TIM","TOTAL_F","DF6","FRA","1982","USD","6","2010",26552.571,
"TIM","TOTAL_F","DF6","FRA","1983","USD","6","2010",27397.355,
"TIM","TOTAL_F","DF6","FRA","1984","USD","6","2010",29070.637,
"TIM","TOTAL_F","DF6","FRA","1985","USD","6","2010",30351.99,
"TIM","TOTAL_F","DF6","FRA","1986","USD","6","2010",30890.021,
"TIM","TOTAL_F","DF6","FRA","1987","USD","6","2010",32296,
"TIM","TOTAL_F","DF6","FRA","1988","USD","6","2010",33680.649,
"TIM","TOTAL_F","DF6","FRA","1989","USD","6","2010",35830.447,
"TIM","TOTAL_F","DF6","FRA","1990","USD","6","2010",38207.027,
"TIM","TOTAL_F","DF6","FRA","1991","USD","6","2010",38655.368,
"TIM","TOTAL_F","DF6","FRA","1992","USD","6","2010",39361.722,
"TIM","TOTAL_F","DF6","FRA","1993","USD","6","2010",39719.918,
"TIM","TOTAL_F","DF6","FRA","1994","USD","6","2010",39768.662,
"TIM","TOTAL_F","DF6","FRA","1995","USD","6","2010",40108.284,
"TIM","TOTAL_F","DF6","FRA","1996","USD","6","2010",40339.602,
"TIM","TOTAL_F","DF6","FRA","1997","USD","6","2010",39872.609,"a"
"TIM","TOTAL_F","DF6","FRA","1998","USD","6","2010",40297.92,
"TIM","TOTAL_F","DF6","FRA","1999","USD","6","2010",41926.827,
"TIM","TOTAL_F","DF6","FRA","2000","USD","6","2010",43282.428,"a"
"TIM","TOTAL_F","DF6","FRA","2001","USD","6","2010",45084.437,
"TIM","TOTAL_F","DF6","FRA","2002","USD","6","2010",46371.943,
"TIM","TOTAL_F","DF6","FRA","2003","USD","6","2010",45574.294,
"TIM","TOTAL_F","DF6","FRA","2004","USD","6","2010",46293.675,"a"
"TIM","TOTAL_F","DF6","FRA","2005","USD","6","2010",46093.639,
"TIM","TOTAL_F","DF6","FRA","2006","USD","6","2010",47206.838,
"TIM","TOTAL_F","DF6","FRA","2007","USD","6","2010",47725.119,
"TIM","TOTAL_F","DF6","FRA","2008","USD","6","2010",48707.384,
"TIM","TOTAL_F","DF6","FRA","2009","USD","6","2010",50756.011,
"TIM","TOTAL_F","DF6","FRA","2010","USD","6","2010",50956.905,"a"
"TIM","TOTAL_F","DF6","FRA","2011","USD","6","2010",52388.219,
"TIM","TOTAL_F","DF6","FRA","2012","USD","6","2010",53404.546,
"TIM","TOTAL_F","DF6","FRA","2013","USD","6","2010",53953.31,
"TIM","TOTAL_F","DF6","FRA","2014","USD","6","2010",54300.713,
"TIM","TOTAL_F","DF6","FRA","2015","USD","6","2010",54772.311,"p"
"TIM","TOTAL_F","DF6","DEU","1981","USD","6","2010",40622.167,
"TIM","TOTAL_F","DF6","DEU","1982","USD","6","2010",41642.88,"c"
"TIM","TOTAL_F","DF6","DEU","1983","USD","6","2010",42431.36,
"TIM","TOTAL_F","DF6","DEU","1984","USD","6","2010",43639.367,"c"
"TIM","TOTAL_F","DF6","DEU","1985","USD","6","2010",47874.457,
"TIM","TOTAL_F","DF6","DEU","1986","USD","6","2010",49478.061,"c"
"TIM","TOTAL_F","DF6","DEU","1987","USD","6","2010",52308.134,
"TIM","TOTAL_F","DF6","DEU","1988","USD","6","2010",53987.376,"c"
"TIM","TOTAL_F","DF6","DEU","1989","USD","6","2010",55759.99,
"TIM","TOTAL_F","DF6","DEU","1990","USD","6","2010",56365.789,"c"
"TIM","TOTAL_F","DF6","DEU","1991","USD","6","2010",60776.343,"a"
"TIM","TOTAL_F","DF6","DEU","1992","USD","6","2010",59007.068,"c"
"TIM","TOTAL_F","DF6","DEU","1993","USD","6","2010",56569.395,"o"
"TIM","TOTAL_F","DF6","DEU","1994","USD","6","2010",55769.088,"c; o"
"TIM","TOTAL_F","DF6","DEU","1995","USD","6","2010",56879.633,"c"
"TIM","TOTAL_F","DF6","DEU","1996","USD","6","2010",57517.501,"c"
"TIM","TOTAL_F","DF6","DEU","1997","USD","6","2010",59722.549,"o"
"TIM","TOTAL_F","DF6","DEU","1998","USD","6","2010",61841.387,"c; o"
"TIM","TOTAL_F","DF6","DEU","1999","USD","6","2010",66534.84,
"TIM","TOTAL_F","DF6","DEU","2000","USD","6","2010",70203.194,
"TIM","TOTAL_F","DF6","DEU","2001","USD","6","2010",71211.893,
"TIM","TOTAL_F","DF6","DEU","2002","USD","6","2010",72102.897,
"TIM","TOTAL_F","DF6","DEU","2003","USD","6","2010",72811.433,
