"SECTOR","FUNDS","UNITS_EXP","COU","YEAR","Unit Code","PowerCode Code","Reference Period Code","Value","Flag Codes"
"TIM","TOTAL_F","DF6","GBR","2013","USD","6","2010",39027.007,
"TIM","TOTAL_F","DF6","GBR","2014","USD","6","2010",40688.268,"c"
"TIM","TOTAL_F","DF6","GBR","2015","USD","6","2010",42115.013,"p; c"
"TIM","TOTAL_F","DF6","USA","1981","USD","6","2010",151767.417,"j"
"TIM","TOTAL_F","DF6","USA","1982","USD","6","2010",159434.19,"j"
"TIM","TOTAL_F","DF6","USA","1983","USD","6","2010",170833.681,"j"
"TIM","TOTAL_F","DF6","USA","1984","USD","6","2010",187739.377,"j"
"TIM","TOTAL_F","DF6","USA","1985","USD","6","2010",203747.841,"j"
"TIM","TOTAL_F","DF6","USA","1986","USD","6","2010",208979.614,"j"
"TIM","TOTAL_F","DF6","USA","1987","USD","6","2010",214099.222,"j"
"TIM","TOTAL_F","DF6","USA","1988","USD","6","2010",219163.645,"j"
"TIM","TOTAL_F","DF6","USA","1989","USD","6","2010",223574.076,"j"
"TIM","TOTAL_F","DF6","USA","1990","USD","6","2010",231004.871,"j"
"TIM","TOTAL_F","DF6","USA","1991","USD","6","2010",236765.762,"j"
"TIM","TOTAL_F","DF6","USA","1992","USD","6","2010",237867.386,"j"
"TIM","TOTAL_F","DF6","USA","1993","USD","6","2010",232776.216,"j"
"TIM","TOTAL_F","DF6","USA","1994","USD","6","2010",232680.483,"j"
"TIM","TOTAL_F","DF6","USA","1995","USD","6","2010",247364.122,"j"
"TIM","TOTAL_F","DF6","USA","1996","USD","6","2010",261029.428,"j"
"TIM","TOTAL_F","DF6","USA","1997","USD","6","2010",275991.545,"j"
"TIM","TOTAL_F","DF6","USA","1998","USD","6","2010",291287.673,"a; j"
"TIM","TOTAL_F","DF6","USA","1999","USD","6","2010",310429.641,"j"
"TIM","TOTAL_F","DF6","USA","2000","USD","6","2010",333146.143,"j"
"TIM","TOTAL_F","DF6","USA","2001","USD","6","2010",338685.072,"j"
"TIM","TOTAL_F","DF6","USA","2002","USD","6","2010",333151.403,"j"
"TIM","TOTAL_F","DF6","USA","2003","USD","6","2010",342930.814,"a; j"
"TIM","TOTAL_F","DF6","USA","2004","USD","6","2010",347142.184,"j"
"TIM","TOTAL_F","DF6","USA","2005","USD","6","2010",361065.975,"j"
"TIM","TOTAL_F","DF6","USA","2006","USD","6","2010",377206.793,"j"
"TIM","TOTAL_F","DF6","USA","2007","USD","6","2010",395493.316,"j"
"TIM","TOTAL_F","DF6","USA","2008","USD","6","2010",415342.27,"j"
"TIM","TOTAL_F","DF6","USA","2009","USD","6","2010",411368.639,"j"
"TIM","TOTAL_F","DF6","USA","2010","USD","6","2010",410093,"j"
"TIM","TOTAL_F","DF6","USA","2011","USD","6","2010",421097.894,"j"
"TIM","TOTAL_F","DF6","USA","2012","USD","6","2010",420493.734,"j"
"TIM","TOTAL_F","DF6","USA","2013","USD","6","2010",433248.591,"j"
"TIM","TOTAL_F","DF6","USA","2014","USD","6","2010",445854.464,"j"
"TIM","TOTAL_F","DF6","USA","2015","USD","6","2010",462765.554,"p; j"
"TIM","TOTAL_F","DF6","ARG","1996","USD","6","2010",1929.938,
"TIM","TOTAL_F","DF6","ARG","1997","USD","6","2010",2097.102,
"TIM","TOTAL_F","DF6","ARG","1998","USD","6","2010",2134.102,
"TIM","TOTAL_F","DF6","ARG","1999","USD","6","2010",2271.5,
"TIM","TOTAL_F","DF6","ARG","2000","USD","6","2010",2180.815,
"TIM","TOTAL_F","DF6","ARG","2001","USD","6","2010",2016.495,
"TIM","TOTAL_F","DF6","ARG","2002","USD","6","2010",1652.763,
"TIM","TOTAL_F","DF6","ARG","2003","USD","6","2010",1892.24,
"TIM","TOTAL_F","DF6","ARG","2004","USD","6","2010",2207.262,
"TIM","TOTAL_F","DF6","ARG","2005","USD","6","2010",2495.058,
"TIM","TOTAL_F","DF6","ARG","2006","USD","6","2010",2897.954,
"TIM","TOTAL_F","DF6","ARG","2007","USD","6","2010",3214.093,
"TIM","TOTAL_F","DF6","ARG","2008","USD","6","2010",3422.432,
"TIM","TOTAL_F","DF6","ARG","2009","USD","6","2010",4012.358,"p; a"
"TIM","TOTAL_F","DF6","ARG","2010","USD","6","2010",4250.668,"p"
"TIM","TOTAL_F","DF6","ARG","2011","USD","6","2010",4552.802,"p"
"TIM","TOTAL_F","DF6","ARG","2012","USD","6","2010",5056.692,"p"
"TIM","TOTAL_F","DF6","ARG","2013","USD","6","2010",5046.956,"p"
"TIM","TOTAL_F","DF6","ARG","2014","USD","6","2010",4669.836,"p"
"TIM","TOTAL_F","DF6","CHL","2007","USD","6","2010",891.892,
"TIM","TOTAL_F","DF6","CHL","2008","USD","6","2010",1112.594,
"TIM","TOTAL_F","DF6","CHL","2009","USD","6","2010",1036.214,"a"
"TIM","TOTAL_F","DF6","CHL","2010","USD","6","2010",1027.775,
"TIM","TOTAL_F","DF6","CHL","2011","USD","6","2010",1161.551,
"TIM","TOTAL_F","DF6","CHL","2012","USD","6","2010",1264.295,
"TIM","TOTAL_F","DF6","CHL","2013","USD","6","2010",1407.346,
"TIM","TOTAL_F","DF6","CHL","2014","USD","6","2010",1386.482,"a"
"TIM","TOTAL_F","DF6","CHL","2015","USD","6","2010",1448.398,"p"
"TIM","TOTAL_F","DF6","CHN","1991","USD","6","2010",13442.281,"m"
"TIM","TOTAL_F","DF6","CHN","1992","USD","6","2010",15429.929,"m"
"TIM","TOTAL_F","DF6","CHN","1993","USD","6","2010",16776.561,"m"
"TIM","TOTAL_F","DF6","CHN","1994","USD","6","2010",17175.74,"m"
"TIM","TOTAL_F","DF6","CHN","1995","USD","6","2010",17204.232,"m"
"TIM","TOTAL_F","DF6","CHN","1996","USD","6","2010",18737.679,"m"
"TIM","TOTAL_F","DF6","CHN","1997","USD","6","2010",23211.784,"m"
"TIM","TOTAL_F","DF6","CHN","1998","USD","6","2010",25352.909,"m"
"TIM","TOTAL_F","DF6","CHN","1999","USD","6","2010",31630.624,"m"
"TIM","TOTAL_F","DF6","CHN","2000","USD","6","2010",40886.521,"a"
"TIM","TOTAL_F","DF6","CHN","2001","USD","6","2010",46633.91,
"TIM","TOTAL_F","DF6","CHN","2002","USD","6","2010",57254.292,
"TIM","TOTAL_F","DF6","CHN","2003","USD","6","2010",66724.085,
"TIM","TOTAL_F","DF6","CHN","2004","USD","6","2010",79677.149,
"TIM","TOTAL_F","DF6","CHN","2005","USD","6","2010",95544.895,
"TIM","TOTAL_F","DF6","CHN","2006","USD","6","2010",112690.934,
"TIM","TOTAL_F","DF6","CHN","2007","USD","6","2010",129145.989,
"TIM","TOTAL_F","DF6","CHN","2008","USD","6","2010",149005.764,
"TIM","TOTAL_F","DF6","CHN","2009","USD","6","2010",187541.99,"a"
"TIM","TOTAL_F","DF6","CHN","2010","USD","6","2010",213460.102,
"TIM","TOTAL_F","DF6","CHN","2011","USD","6","2010",242772.417,
"TIM","TOTAL_F","DF6","CHN","2012","USD","6","2010",281082.084,
"TIM","TOTAL_F","DF6","CHN","2013","USD","6","2010",316301.81,
"TIM","TOTAL_F","DF6","CHN","2014","USD","6","2010",344650.676,
"TIM","TOTAL_F","DF6","CHN","2015","USD","6","2010",376858.922,
"TIM","TOTAL_F","DF6","EST","1998","USD","6","2010",108.6,
"TIM","TOTAL_F","DF6","EST","1999","USD","6","2010",128.4,
"TIM","TOTAL_F","DF6","EST","2000","USD","6","2010",125.172,
"TIM","TOTAL_F","DF6","EST","2001","USD","6","2010",155.131,
"TIM","TOTAL_F","DF6","EST","2002","USD","6","2010",168.47,
"TIM","TOTAL_F","DF6","EST","2003","USD","6","2010",194.026,
"TIM","TOTAL_F","DF6","EST","2004","USD","6","2010",228.844,
"TIM","TOTAL_F","DF6","EST","2005","USD","6","2010",271.366,
"TIM","TOTAL_F","DF6","EST","2006","USD","6","2010",361.776,
"TIM","TOTAL_F","DF6","EST","2007","USD","6","2010",373.114,
"TIM","TOTAL_F","DF6","EST","2008","USD","6","2010",415.85,
"TIM","TOTAL_F","DF6","EST","2009","USD","6","2010",392.879,
"TIM","TOTAL_F","DF6","EST","2010","USD","6","2010",455.365,
"TIM","TOTAL_F","DF6","EST","2011","USD","6","2010",714.531,
"TIM","TOTAL_F","DF6","EST","2012","USD","6","2010",685.886,
"TIM","TOTAL_F","DF6","EST","2013","USD","6","2010",565.612,
"TIM","TOTAL_F","DF6","EST","2014","USD","6","2010",488.99,
"TIM","TOTAL_F","DF6","EST","2015","USD","6","2010",511.022,"p"
"TIM","TOTAL_F","DF6","ISR","1991","USD","6","2010",2144.106,"d"
"TIM","TOTAL_F","DF6","ISR","1992","USD","6","2010",2370.041,"d"
"TIM","TOTAL_F","DF6","ISR","1993","USD","6","2010",2574.788,"d"
"TIM","TOTAL_F","DF6","ISR","1994","USD","6","2010",2826.014,"d"
"TIM","TOTAL_F","DF6","ISR","1995","USD","6","2010",3021.995,"d"
"TIM","TOTAL_F","DF6","ISR","1996","USD","6","2010",3409.08,"d"
"TIM","TOTAL_F","DF6","ISR","1997","USD","6","2010",3841.535,"d"
"TIM","TOTAL_F","DF6","ISR","1998","USD","6","2010",4160.442,"d"
"TIM","TOTAL_F","DF6","ISR","1999","USD","6","2010",4911.759,"d"
"TIM","TOTAL_F","DF6","ISR","2000","USD","6","2010",6319.887,"a; d"
"TIM","TOTAL_F","DF6","ISR","2001","USD","6","2010",6736.089,"d"
"TIM","TOTAL_F","DF6","ISR","2002","USD","6","2010",6639.936,"d"
"TIM","TOTAL_F","DF6","ISR","2003","USD","6","2010",6332.222,"d"
"TIM","TOTAL_F","DF6","ISR","2004","USD","6","2010",6609.134,"d"
"TIM","TOTAL_F","DF6","ISR","2005","USD","6","2010",7191.461,"d"
"TIM","TOTAL_F","DF6","ISR","2006","USD","6","2010",7780.395,"d"
"TIM","TOTAL_F","DF6","ISR","2007","USD","6","2010",8827.144,"d"
"TIM","TOTAL_F","DF6","ISR","2008","USD","6","2010",8924.212,"d"
"TIM","TOTAL_F","DF6","ISR","2009","USD","6","2010",8611.351,"d"
"TIM","TOTAL_F","DF6","ISR","2010","USD","6","2010",8666.282,"d"
"TIM","TOTAL_F","DF6","ISR","2011","USD","6","2010",9283.779,"d"
"TIM","TOTAL_F","DF6","ISR","2012","USD","6","2010",9845.836,"d"
"TIM","TOTAL_F","DF6","ISR","2013","USD","6","2010",10238.258,"d"
"TIM","TOTAL_F","DF6","ISR","2014","USD","6","2010",10880.051,"d"
"TIM","TOTAL_F","DF6","ISR","2015","USD","6","2010",11106.96,"d"
"TIM","TOTAL_F","DF6","ROU","1991","USD","6","2010",1584.743,"b; j"
"TIM","TOTAL_F","DF6","ROU","1992","USD","6","2010",1576.571,"a; b; j"
"TIM","TOTAL_F","DF6","ROU","1993","USD","6","2010",1719.259,"b; j"
"TIM","TOTAL_F","DF6","ROU","1994","USD","6","2010",1514.609,"b; j"
"TIM","TOTAL_F","DF6","ROU","1995","USD","6","2010",1676.765,"a"
"TIM","TOTAL_F","DF6","ROU","1996","USD","6","2010",1549.042,
"TIM","TOTAL_F","DF6","ROU","1997","USD","6","2010",1254.421,
"TIM","TOTAL_F","DF6","ROU","1998","USD","6","2010",1059.806,
"TIM","TOTAL_F","DF6","ROU","1999","USD","6","2010",848.99,
"TIM","TOTAL_F","DF6","ROU","2000","USD","6","2010",800.452,
"TIM","TOTAL_F","DF6","ROU","2001","USD","6","2010",900.301,
"TIM","TOTAL_F","DF6","ROU","2002","USD","6","2010",918.024,
"TIM","TOTAL_F","DF6","ROU","2003","USD","6","2010",986.969,
"TIM","TOTAL_F","DF6","ROU","2004","USD","6","2010",1068.508,
"TIM","TOTAL_F","DF6","ROU","2005","USD","6","2010",1183.995,
"TIM","TOTAL_F","DF6","ROU","2006","USD","6","2010",1416.771,
"TIM","TOTAL_F","DF6","ROU","2007","USD","6","2010",1746.67,
"TIM","TOTAL_F","DF6","ROU","2008","USD","6","2010",2068.529,
"TIM","TOTAL_F","DF6","ROU","2009","USD","6","2010",1561.335,
"TIM","TOTAL_F","DF6","ROU","2010","USD","6","2010",1516.641,
"TIM","TOTAL_F","DF6","ROU","2011","USD","6","2010",1671.996,"a"
"TIM","TOTAL_F","DF6","ROU","2012","USD","6","2010",1646.399,
"TIM","TOTAL_F","DF6","ROU","2013","USD","6","2010",1365.921,
"TIM","TOTAL_F","DF6","ROU","2014","USD","6","2010",1392.801,
"TIM","TOTAL_F","DF6","ROU","2015","USD","6","2010",1850.523,
"TIM","TOTAL_F","DF6","RUS","1989","USD","6","2010",53262.019,
"TIM","TOTAL_F","DF6","RUS","1990","USD","6","2010",55116.137,
"TIM","TOTAL_F","DF6","RUS","1991","USD","6","2010",36850.143,
"TIM","TOTAL_F","DF6","RUS","1992","USD","6","2010",16294.865,
"TIM","TOTAL_F","DF6","RUS","1993","USD","6","2010",15454.61,
"TIM","TOTAL_F","DF6","RUS","1994","USD","6","2010",14824.238,
"TIM","TOTAL_F","DF6","RUS","1995","USD","6","2010",14369.697,
"TIM","TOTAL_F","DF6","RUS","1996","USD","6","2010",15731.088,
"TIM","TOTAL_F","DF6","RUS","1997","USD","6","2010",17233.284,
"TIM","TOTAL_F","DF6","RUS","1998","USD","6","2010",14907.021,
"TIM","TOTAL_F","DF6","RUS","1999","USD","6","2010",16558.572,
"TIM","TOTAL_F","DF6","RUS","2000","USD","6","2010",19202.433,
"TIM","TOTAL_F","DF6","RUS","2001","USD","6","2010",22623.339,
"TIM","TOTAL_F","DF6","RUS","2002","USD","6","2010",25097.389,
"TIM","TOTAL_F","DF6","RUS","2003","USD","6","2010",27753.093,
"TIM","TOTAL_F","DF6","RUS","2004","USD","6","2010",26629.174,
"TIM","TOTAL_F","DF6","RUS","2005","USD","6","2010",26275.957,
"TIM","TOTAL_F","DF6","RUS","2006","USD","6","2010",28550.654,
"TIM","TOTAL_F","DF6","RUS","2007","USD","6","2010",32234.417,
"TIM","TOTAL_F","DF6","RUS","2008","USD","6","2010",31744.554,
"TIM","TOTAL_F","DF6","RUS","2009","USD","6","2010",35077.847,
"TIM","TOTAL_F","DF6","RUS","2010","USD","6","2010",33093.504,
"TIM","TOTAL_F","DF6","RUS","2011","USD","6","2010",33298.441,
"TIM","TOTAL_F","DF6","RUS","2012","USD","6","2010",35251.973,
"TIM","TOTAL_F","DF6","RUS","2013","USD","6","2010",36047.187,
"TIM","TOTAL_F","DF6","RUS","2014","USD","6","2010",37386.071,
"TIM","TOTAL_F","DF6","RUS","2015","USD","6","2010",37469.716,
"TIM","TOTAL_F","DF6","SGP","1994","USD","6","2010",1509.004,
"TIM","TOTAL_F","DF6","SGP","1995","USD","6","2010",1699.156,
"TIM","TOTAL_F","DF6","SGP","1996","USD","6","2010",2195.998,
"TIM","TOTAL_F","DF6","SGP","1997","USD","6","2010",2552.391,
"TIM","TOTAL_F","DF6","SGP","1998","USD","6","2010",3064.205,
"TIM","TOTAL_F","DF6","SGP","1999","USD","6","2010",3398.367,
"TIM","TOTAL_F","DF6","SGP","2000","USD","6","2010",3711.498,
"TIM","TOTAL_F","DF6","SGP","2001","USD","6","2010",4078.151,
"TIM","TOTAL_F","DF6","SGP","2002","USD","6","2010",4349.424,
"TIM","TOTAL_F","DF6","SGP","2003","USD","6","2010",4450.721,
"TIM","TOTAL_F","DF6","SGP","2004","USD","6","2010",5063.976,
"TIM","TOTAL_F","DF6","SGP","2005","USD","6","2010",5588.254,
"TIM","TOTAL_F","DF6","SGP","2006","USD","6","2010",6006.291,
"TIM","TOTAL_F","DF6","SGP","2007","USD","6","2010",7179.34,
"TIM","TOTAL_F","DF6","SGP","2008","USD","6","2010",8195.22,
"TIM","TOTAL_F","DF6","SGP","2009","USD","6","2010",6711.16,
"TIM","TOTAL_F","DF6","SGP","2010","USD","6","2010",7210.033,
"TIM","TOTAL_F","DF6","SGP","2011","USD","6","2010",8185.255,
"TIM","TOTAL_F","DF6","SGP","2012","USD","6","2010",7903.578,
"TIM","TOTAL_F","DF6","SGP","2013","USD","6","2010",8312.045,
"TIM","TOTAL_F","DF6","SGP","2014","USD","6","2010",9363.368,
"TIM","TOTAL_F","DF6","SVN","1993","USD","6","2010",498.215,
"TIM","TOTAL_F","DF6","SVN","1994","USD","6","2010",576.663,
"TIM","TOTAL_F","DF6","SVN","1995","USD","6","2010",530.777,"l"
"TIM","TOTAL_F","DF6","SVN","1996","USD","6","2010",465.921,
"TIM","TOTAL_F","DF6","SVN","1997","USD","6","2010",482.378,
"TIM","TOTAL_F","DF6","SVN","1998","USD","6","2010",521.836,
"TIM","TOTAL_F","DF6","SVN","1999","USD","6","2010",562.717,
"TIM","TOTAL_F","DF6","SVN","2000","USD","6","2010",594.056,
"TIM","TOTAL_F","DF6","SVN","2001","USD","6","2010",661.824,
"TIM","TOTAL_F","DF6","SVN","2002","USD","6","2010",673.635,
"TIM","TOTAL_F","DF6","SVN","2003","USD","6","2010",599.628,
"TIM","TOTAL_F","DF6","SVN","2004","USD","6","2010",687.416,
"TIM","TOTAL_F","DF6","SVN","2005","USD","6","2010",738.049,
"TIM","TOTAL_F","DF6","SVN","2006","USD","6","2010",846.392,
"TIM","TOTAL_F","DF6","SVN","2007","USD","6","2010",840.731,
"TIM","TOTAL_F","DF6","SVN","2008","USD","6","2010",991.578,"a"
"TIM","TOTAL_F","DF6","SVN","2009","USD","6","2010",1021.482,
"TIM","TOTAL_F","DF6","SVN","2010","USD","6","2010",1171.539,
"TIM","TOTAL_F","DF6","SVN","2011","USD","6","2010",1388.858,"a"
"TIM","TOTAL_F","DF6","SVN","2012","USD","6","2010",1437.866,
"TIM","TOTAL_F","DF6","SVN","2013","USD","6","2010",1435.909,
"TIM","TOTAL_F","DF6","SVN","2014","USD","6","2010",1356.176,
"TIM","TOTAL_F","DF6","SVN","2015","USD","6","2010",1287,"p"
"TIM","TOTAL_F","DF6","ZAF","1983","USD","6","2010",2504.68,
"TIM","TOTAL_F","DF6","ZAF","1985","USD","6","2010",2692.753,
"TIM","TOTAL_F","DF6","ZAF","1987","USD","6","2010",2477.149,
"TIM","TOTAL_F","DF6","ZAF","1989","USD","6","2010",2449.17,
"TIM","TOTAL_F","DF6","ZAF","1991","USD","6","2010",2878.405,
"TIM","TOTAL_F","DF6","ZAF","1993","USD","6","2010",2071.28,
"TIM","TOTAL_F","DF6","ZAF","1997","USD","6","2010",2329.865,
"TIM","TOTAL_F","DF6","ZAF","2001","USD","6","2010",3146.292,"m"
"TIM","TOTAL_F","DF6","ZAF","2003","USD","6","2010",3567.721,
"TIM","TOTAL_F","DF6","ZAF","2004","USD","6","2010",3989.338,
"TIM","TOTAL_F","DF6","ZAF","2005","USD","6","2010",4457.065,
"TIM","TOTAL_F","DF6","ZAF","2006","USD","6","2010",4897.676,
"TIM","TOTAL_F","DF6","ZAF","2007","USD","6","2010",5072.398,
"TIM","TOTAL_F","DF6","ZAF","2008","USD","6","2010",5265.646,
"TIM","TOTAL_F","DF6","ZAF","2009","USD","6","2010",4877.963,
"TIM","TOTAL_F","DF6","ZAF","2010","USD","6","2010",4433.255,
"TIM","TOTAL_F","DF6","ZAF","2011","USD","6","2010",4558.065,
"TIM","TOTAL_F","DF6","ZAF","2012","USD","6","2010",4643.223,
"TIM","TOTAL_F","DF6","ZAF","2013","USD","6","2010",4709.387,
"TIM","TOTAL_F","DF6","TWN","1995","USD","6","2010",7536.899,"d"
"TIM","TOTAL_F","DF6","TWN","1996","USD","6","2010",8126.463,"d"
"TIM","TOTAL_F","DF6","TWN","1997","USD","6","2010",9008.307,"d"
"TIM","TOTAL_F","DF6","TWN","1998","USD","6","2010",9846.88,"d"
"TIM","TOTAL_F","DF6","TWN","1999","USD","6","2010",10843.696,"d"
"TIM","TOTAL_F","DF6","TWN","2000","USD","6","2010",11351.129,"d"
"TIM","TOTAL_F","DF6","TWN","2001","USD","6","2010",11845.41,"d"
"TIM","TOTAL_F","DF6","TWN","2002","USD","6","2010",13022.601,"a"
"TIM","TOTAL_F","DF6","TWN","2003","USD","6","2010",14296.334,"a"
"TIM","TOTAL_F","DF6","TWN","2004","USD","6","2010",15532.104,
"TIM","TOTAL_F","DF6","TWN","2005","USD","6","2010",16835.043,
"TIM","TOTAL_F","DF6","TWN","2006","USD","6","2010",18587.605,
"TIM","TOTAL_F","DF6","TWN","2007","USD","6","2010",20171.374,
"TIM","TOTAL_F","DF6","TWN","2008","USD","6","2010",21965.866,
"TIM","TOTAL_F","DF6","TWN","2009","USD","6","2010",22928.549,
"TIM","TOTAL_F","DF6","TWN","2010","USD","6","2010",25060.774,
"TIM","TOTAL_F","DF6","TWN","2011","USD","6","2010",26867.9,
"TIM","TOTAL_F","DF6","TWN","2012","USD","6","2010",27953.784,
"TIM","TOTAL_F","DF6","TWN","2013","USD","6","2010",29083.424,
"TIM","TOTAL_F","DF6","TWN","2014","USD","6","2010",30213.045,
"TIM","TOTAL_F","DF6","TWN","2015","USD","6","2010",30968.037,
